Configuration,Resolution,Target_FPS,Actual_FPS,Inter_Frame_Delay_ms,Codec,Bitrate_Usb,Host_GPU_CPU_Usage_%,Duration_Sec
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,29,34.48,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,31,32.26,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,29,34.48,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,31,32.26,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,29,34.48,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,31,32.26,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,29,34.48,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,31,32.26,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,29,34.48,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,31,32.26,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,29,34.48,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,31,32.26,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,29,34.48,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,31,32.26,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,29,34.48,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,31,32.26,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_2M,1080p,30,30,33.33,h265,2M,0.0,60
1080p_30fps_4M,1080p,30,32,31.25,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,26,38.46,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,29,34.48,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,28,35.71,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,31,32.26,h265,4M,0.0,60
1080p_30fps_4M,1080p,30,30,33.33,h265,4M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,28,35.71,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,29,34.48,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,31,32.26,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,29,34.48,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,28,35.71,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,29,34.48,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,29,34.48,h265,8M,0.0,60
1080p_30fps_8M,1080p,30,30,33.33,h265,8M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,28,35.71,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,29,34.48,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,31,32.26,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_12M,1080p,30,30,33.33,h265,12M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,27,37.04,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,29,34.48,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,31,32.26,h265,16M,0.0,60
1080p_30fps_16M,1080p,30,30,33.33,h265,16M,0.0,60
1080p_30fps_24M,1080p,30,31,32.26,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,29,34.48,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,31,32.26,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,29,34.48,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,29,34.48,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,29,34.48,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,31,32.26,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,29,34.48,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,31,32.26,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,29,34.48,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_24M,1080p,30,30,33.33,h265,24M,0.0,60
1080p_30fps_32M,1080p,30,31,32.26,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,29,34.48,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,31,32.26,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,29,34.48,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,31,32.26,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,29,34.48,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,31,32.26,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,29,34.48,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
1080p_30fps_32M,1080p,30,30,33.33,h265,32M,0.0,60
